p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.0120768199194748	-0.124268964378383	0.034	0.057	1	Kcnk1	other
0.0120846621513764	-0.131870578868029	0.073	0.104	1	Zbtb14	other
0.0120959763284105	-0.00234088336861404	0.023	0.042	1	Gm45853	other
0.0121084090653615	0.138871905372491	0.046	0.072	1	Pyroxd1	other
0.0121128303385099	-0.051557111800546	0.034	0.057	1	Mitf	other
0.0121153928733092	0.0911116237491818	0.057	0.086	1	Sdhaf4	other
0.0121217115148428	-0.0348221074871002	0.073	0.106	1	Gm28791	other
0.0121241830833481	0.0742383196477179	0.075	0.109	1	Cr1l	other
0.0121321058538169	0.172265417640488	0.259	0.353	1	Ddx42	other
0.0121416022781056	-0.574886199759287	0.011	0.024	1	Cdh3	other
0.0121437130916817	0.0301535311022989	0.079	0.114	1	Faim	other
0.0121579783916026	0.00566646871633258	0.083	0.118	1	Mbd5	other
0.012159764466927	-0.00470747362851487	0.065	0.096	1	Gatd1	other
0.0122100473227602	0.0771860807262073	0.085	0.121	1	Ufm1	other
0.0122122223492662	0.165271651584534	0.113	0.158	1	Gcfc2	other
0.0122223158512996	-0.244414502939847	0.034	0.056	1	Rffl	other
0.0122534231501719	-0.0369806238285442	0.019	0.036	1	Gm38336	other
0.0122838632530123	-0.57490912172742	0.019	0.035	1	Gm43984	other
0.01231047734143	0.237800819070402	0.071	0.104	1	Pdlim5	other
0.0123295721842649	-0.0446484520023249	0.032	0.053	1	Dusp16	other
0.012330286058366	-0.0772123990874558	0.011	0.024	1	Akr1e1	other
0.0123454652552231	0.104549266094487	0.263	0.346	1	Mrpl42	other
0.0123608073233694	-0.0786027191696115	0.055	0.083	1	Zfp74	other
0.0123675800378709	-0.0349856615370223	0.034	0.057	1	Ptgis	other
0.0123831422864926	-0.110309104515667	0.048	0.074	1	Zdhhc8	other
0.0123917734035723	0.0978791819988558	0.064	0.095	1	Cercam	other
0.0123968545210473	0.101813903437066	0.038	0.061	1	Herc3	other
0.0124060187937067	0.0486172185374932	0.221	0.294	1	Lars	other
0.0124069174124965	-0.139724678008442	0.022	0.041	1	Mtmr6	other
0.0124143249513857	-0.915074449141622	0.01	0.023	1	Gstp-ps	other
0.0124377361453389	0.166724874619656	0.13	0.178	1	Sh3bgrl	other
0.0124553622014162	0.379845045769927	0.042	0.067	1	Zfp979	other
0.0124705233702299	0.099909434911809	0.081	0.117	1	Trim41	other
