"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Btg13",0.00841113214731119,1.08106099683885,0.537,0.443,1,"18","Btg1"
"Ptprs2",0.00851404435929265,0.571454407326051,0.612,0.508,1,"18","Ptprs"
"D10Wsu102e",0.00855325102334685,0.59840052370747,0.687,0.593,1,"18","D10Wsu102e"
"Ginm1",0.00873505371288856,0.942766738118593,0.328,0.21,1,"18","Ginm1"
"Setx1",0.00875651321592257,0.869513748558803,0.463,0.321,1,"18","Setx"
"Ttf1",0.00887387031979059,0.794021053502158,0.313,0.19,1,"18","Ttf1"
"Rsrp12",0.00887961668704586,0.786503560205319,0.672,0.605,1,"18","Rsrp1"
"Cnot8",0.00888503053414648,1.03132961737638,0.403,0.284,1,"18","Cnot8"
"Kpna61",0.00898361358433312,0.959455745875144,0.284,0.167,1,"18","Kpna6"
"Dnajc251",0.00898686637682191,1.15306969813962,0.313,0.2,1,"18","Dnajc25"
"Anxa55",0.00910305309266609,1.11845375717128,0.313,0.2,1,"18","Anxa5"
"Bach11",0.00914425069434652,0.874098395003635,0.478,0.388,1,"18","Bach1"
"Pcgf6",0.00918222635332603,0.55335285032307,0.612,0.472,1,"18","Pcgf6"
"Hscb1",0.00933474259100154,1.14925644001681,0.313,0.198,1,"18","Hscb"
"Axin24",0.00936038676453587,0.752927260817255,0.507,0.377,1,"18","Axin2"
"Tmem1893",0.00943361758187897,0.94200242149459,0.299,0.183,1,"18","Tmem189"
"Zfp1103",0.00950843956717823,1.07319395294082,0.239,0.134,1,"18","Zfp110"
"Tacc1",0.00957978749081646,1.0346480929108,0.209,0.108,1,"18","Tacc1"
"Larp4b",0.00960031081219554,0.607498363892621,0.627,0.502,1,"18","Larp4b"
"Kdr1",0,7.80572525250457,0.961,0.018,0,"19","Kdr"
"Cldn5",0,9.67694561060061,0.725,0.008,0,"19","Cldn5"
"Rasip1",0,7.32852117596183,0.706,0.016,0,"19","Rasip1"
"Hapln1",0,9.12497054847716,0.549,0.004,0,"19","Hapln1"
"Rhoj",0,7.55983380578406,0.51,0.006,0,"19","Rhoj"
"D030007L05Rik",0,11.6166288764338,0.471,0,0,"19","D030007L05Rik"
"Esam",0,8.54009419782185,0.471,0.004,0,"19","Esam"
"Flt4",0,7.3865573394164,0.451,0.006,0,"19","Flt4"
"Emcn",0,10.6825675836653,0.412,0.001,0,"19","Emcn"
"Gimap6",0,12.1843836342111,0.392,0,0,"19","Gimap6"
"Grap",0,8.39966271914222,0.333,0.001,0,"19","Grap"
"Tal1",0,9.13201215974649,0.314,0.001,0,"19","Tal1"
"Cdh5",0,9.55925997577862,0.314,0.001,0,"19","Cdh5"
"Erg",0,9.43834854586933,0.314,0.001,0,"19","Erg"
"Ctla2a",0,11.2366688333281,0.294,0.001,0,"19","Ctla2a"
"Icam2",0,11.1632825673613,0.275,0,0,"19","Icam2"
"Clec1b",0,11.9030270574362,0.275,0,0,"19","Clec1b"
"Myzap",0,7.98043550631395,0.275,0.002,0,"19","Myzap"
"Lax1",0,8.27938577476535,0.255,0.002,0,"19","Lax1"
"Samsn1",0,10.9439679912224,0.216,0,0,"19","Samsn1"
"Tek",0,8.3303934745265,0.216,0.001,0,"19","Tek"
"Tmem255a",3.64476175334709e-283,7.13253665458661,0.451,0.007,1.18786430303335e-278,"19","Tmem255a"
"Exoc3l4",1.76314352511674e-282,7.62852250402834,0.255,0.002,5.74626106270797e-278,"19","Exoc3l4"
"Igf1",6.20333203835073e-270,7.59465287393785,0.353,0.004,2.02172794461889e-265,"19","Igf1"
"Gng11",6.83156006087015e-256,7.38125823547941,0.824,0.027,2.22647373943819e-251,"19","Gng11"
"Hopx",3.17263752360776e-248,7.31826449974014,0.373,0.005,1.033994295319e-243,"19","Hopx"
"Acvrl1",1.89853162514354e-227,7.18638059699062,0.216,0.002,6.1875044195053e-223,"19","Acvrl1"
"Gm13889",2.85364262846903e-205,7.09333938443912,0.294,0.004,9.30030669044343e-201,"19","Gm13889"
"Tspan18",9.31697008183124e-172,6.17485541994044,0.471,0.013,3.03649371936962e-167,"19","Tspan18"
"Dusp2",7.28356863932378e-171,6.36880395535755,0.451,0.012,2.37378785524201e-166,"19","Dusp2"
"Hhex",4.47034891238297e-170,5.98699515099751,0.686,0.029,1.45693141403473e-165,"19","Hhex"
"Thsd1",8.98012616095704e-169,7.074320174054,0.235,0.003,2.92671291711751e-164,"19","Thsd1"
"Klhl6",3.67382955510859e-168,6.42614375317794,0.275,0.004,1.19733779030544e-163,"19","Klhl6"
"Arap3",2.22513505915903e-167,6.22415950883616,0.392,0.009,7.2519376713052e-163,"19","Arap3"
"Ecscr",1.26391651280094e-137,6.39860723165255,0.608,0.028,4.11923030686953e-133,"19","Ecscr"
"Cd34",4.36336153526879e-130,7.96423562322896,0.235,0.004,1.42206315795945e-125,"19","Cd34"
"Mef2c",2.9416934962845e-127,5.83465855256505,0.549,0.024,9.58727327374082e-123,"19","Mef2c"
"Pde2a",8.52307039741011e-125,5.62983325639011,0.353,0.01,2.77775387321993e-120,"19","Pde2a"
"Plxnd1",5.04306219392664e-123,5.51217335490259,0.608,0.031,1.64358439962263e-118,"19","Plxnd1"
"Dysf",1.25087394640956e-116,5.43599828082024,0.451,0.018,4.0767232787434e-112,"19","Dysf"
"Fli11",6.06447180557083e-112,5.01297004806165,0.588,0.032,1.97647200615359e-107,"19","Fli1"
"Npr1",9.25303616285168e-112,5.69723453747873,0.353,0.011,3.01565701583499e-107,"19","Npr1"
"Vamp5",1.83657443443397e-107,5.57037177505182,0.51,0.025,5.98557973926376e-103,"19","Vamp5"
"Dok4",1.84998899781387e-103,5.82289457847882,0.294,0.008,6.02929914277519e-99,"19","Dok4"
"Dapk2",2.24379390477877e-101,5.2754979607638,0.471,0.022,7.31274871506448e-97,"19","Dapk2"
"Etv2",1.75247565783609e-87,6.39638561289046,0.804,0.084,5.7114934164536e-83,"19","Etv2"
"Shank3",1.64928444561849e-86,5.51550673128913,0.235,0.006,5.37518293671521e-82,"19","Shank3"
"Sox171",7.26914063949707e-86,3.44194184288677,0.373,0.016,2.36908562581849e-81,"19","Sox17"
"Ctsh",7.84416726813844e-85,6.31583410225374,0.216,0.005,2.556492554359e-80,"19","Ctsh"
"Arhgap31",4.37177159698234e-83,5.31101925727393,0.353,0.015,1.42480408117252e-78,"19","Arhgap31"
"She",3.11933014631199e-82,5.58309528209449,0.255,0.008,1.01662088798454e-77,"19","She"
"Gm37474",1.43077842745973e-75,5.14865188626086,0.275,0.01,4.66304997293401e-71,"19","Gm37474"
"Flt11",1.48064965469099e-71,5.51214325146326,0.353,0.018,4.82558528960342e-67,"19","Flt1"
"Nid1",1.27035711510873e-66,4.54477047039167,0.353,0.019,4.14022087385086e-62,"19","Nid1"
"Lmo23",1.54620958565994e-64,4.77604627406513,0.941,0.174,5.03925166062429e-60,"19","Lmo2"
"Mmrn2",5.47662461704827e-64,5.29980854061319,0.255,0.01,1.7848867289422e-59,"19","Mmrn2"
"Igfbp43",1.08917782401869e-63,4.43198546214491,1,0.207,3.54973944625932e-59,"19","Igfbp4"
"Ramp24",1.86411069087397e-63,4.98976101210567,0.882,0.148,6.07532315262737e-59,"19","Ramp2"
"Exoc3l",3.19751503863281e-63,5.34681329664566,0.255,0.01,1.04210212624082e-58,"19","Exoc3l"
"Vav3",3.8624153010459e-61,5.48252657883773,0.255,0.011,1.25879977076387e-56,"19","Vav3"
"Ptpn18",1.7115320773341e-59,4.76537487464049,0.431,0.032,5.57805419323956e-55,"19","Ptpn18"
"Sh2d3c",5.32668204696831e-59,4.27268414469878,0.373,0.024,1.73601894592744e-54,"19","Sh2d3c"
"Plvap1",4.55135309531701e-58,5.05112100841476,0.392,0.027,1.48333148729477e-53,"19","Plvap"
"Elk33",3.00611032014945e-48,3.79901605352151,0.647,0.09,9.79721414439908e-44,"19","Elk3"
"Fam107b2",6.65690007337723e-48,3.78356731495588,0.706,0.108,2.16955030291437e-43,"19","Fam107b"
"Cd40",2.68578531593432e-46,4.26190714919249,0.373,0.03,8.75324292316154e-42,"19","Cd40"
"Sorcs2",2.79970080294646e-45,4.48662453457676,0.275,0.017,9.12450488688282e-41,"19","Sorcs2"
"Sh3bp53",1.04120730374778e-42,3.38948519288792,0.765,0.141,3.39339872364438e-38,"19","Sh3bp5"
"Mdfi",2.52275832673533e-42,3.90475734837639,0.333,0.026,8.22192166266311e-38,"19","Mdfi"
"Nrp17",5.90117159835266e-42,3.39269046164168,0.765,0.144,1.92325083561911e-37,"19","Nrp1"
"Ccdc125",1.04683785064734e-41,4.26989853981118,0.294,0.021,3.41174923904476e-37,"19","Ccdc125"
"Egfl71",1.0509612741166e-41,4.41825540718707,0.922,0.271,3.42518788847341e-37,"19","Egfl7"
"Atf3",1.1276958625394e-41,4.27157897852462,0.412,0.041,3.67527358560216e-37,"19","Atf3"
"Myo18a1",7.41354814261984e-40,3.44484666307635,0.608,0.094,2.41614947516123e-35,"19","Myo18a"
"Tgfbr2",1.86062818429332e-36,4.42238883975932,0.216,0.013,6.06397331543035e-32,"19","Tgfbr2"
"Nrp25",3.64373018840889e-36,3.32647470431445,0.863,0.23,1.18752810570434e-31,"19","Nrp2"
"Inka16",1.20499296488779e-35,2.97462468994094,0.824,0.198,3.9271925718658e-31,"19","Inka1"
"Gm266",4.89303970983799e-35,3.67701456311746,0.353,0.035,1.5946905718333e-30,"19","Gm266"
"Grrp11",9.06312795161323e-34,3.63290236261356,0.549,0.088,2.95376403071027e-29,"19","Grrp1"
"Dlc13",9.68619932703602e-33,2.97341802519021,0.588,0.099,3.15682922267431e-28,"19","Dlc1"
"Sting1",1.23817413508736e-29,4.27468120149516,0.216,0.016,4.03533332366321e-25,"19","Sting1"
"Fgd5",1.4653226067823e-28,3.53519267529392,0.314,0.033,4.77563290776421e-24,"19","Fgd5"
"Ppp1r13b",1.56543731932378e-28,4.62767991272753,0.235,0.019,5.10191676740813e-24,"19","Ppp1r13b"
"Cd59a",2.37462762581812e-28,3.6285266280053,0.373,0.047,7.73914889530383e-24,"19","Cd59a"
"Rapgef52",3.93261292151934e-27,3.35611641748592,0.451,0.071,1.28167787725237e-22,"19","Rapgef5"
"Actb",4.65708284279632e-27,0.942973458791081,1,1,1.51778986929575e-22,"19","Actb"
"Rgl1",5.08666571685982e-27,3.44279139063177,0.392,0.055,1.65779522378178e-22,"19","Rgl1"
"Emilin11",7.30454983013127e-27,3.77380745734606,0.353,0.045,2.38062583513808e-22,"19","Emilin1"
"St8sia1",1.64745440539953e-26,3.90159251620415,0.235,0.021,5.3692186526376e-22,"19","St8sia1"
