p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.293151045128744	-0.0785247346437801	0.944	0.928	1	Stmn1	other
0.293213734866525	0.131276362582861	0.192	0.161	1	Ttc32	other
0.293265386634679	0.502660974105558	0.013	0.007	1	Gm9701	other
0.293265386634679	0.692252021831578	0.013	0.007	1	1700055D18Rik	other
0.293265386634679	0.735848732978524	0.013	0.007	1	Pik3cd	other
0.293265386634679	0.520593001776152	0.013	0.007	1	Abhd1	other
0.293265386634679	0.729900669927359	0.013	0.007	1	Tlx2	other
0.293265386634679	0.853709260383783	0.013	0.007	1	Tcim	other
0.293265386634679	0.535258626808604	0.013	0.007	1	Abca7	other
0.293349675099884	-0.502086730702991	0.078	0.094	1	Exoc6	other
0.293383667863396	0.0432872607404988	0.183	0.149	1	Ncoa6	other
0.293394168460797	0.747081068827564	0.024	0.015	1	Gm40466	other
0.293431258939989	0.523867998904509	0.122	0.101	1	Apela	other
0.293470208035691	1.19345642699374	0.016	0.009	1	Svopl	other
0.293521867561166	-0.350009479958479	0.22	0.235	1	Baz1a	other
0.293566372451826	0.0574320219994136	0.274	0.232	1	Cpne3	other
0.293620680311335	-0.428860487940534	0.024	0.036	1	Btg3	other
0.293663704308531	-0.108554574972908	0.073	0.055	1	Rtn2	other
0.29371694594451	-0.316979482243296	0.372	0.355	1	Rac3	other
0.293835995694124	0.718923489288152	0.013	0.007	1	Ppm1k	other
0.293991822095377	0.838207344388624	0.016	0.009	1	Tnfaip2	other
0.294184953026111	0.176210515352317	0.029	0.019	1	Flrt1	other
0.294197353867194	0.0289367115206471	0.147	0.12	1	Rps6ka2	other
0.294278480003937	-0.551204176757243	0.031	0.021	1	Tcta	other
0.294394565822641	0.110372938139172	0.094	0.074	1	Gm7846	other
0.29440734892765	0.625504405982173	0.013	0.007	1	Ntf3	other
0.29440734892765	0.660484794370994	0.013	0.007	1	Gm4342	other
0.29440734892765	0.46514604417701	0.013	0.007	1	Rarb	other
0.29440734892765	0.587915683173887	0.013	0.007	1	Mpc1	other
0.29440734892765	0.489489748360555	0.013	0.007	1	Rtl5	other
