p_val	avg_log2FC	pct.1	pct.2	p_val_adj	name	loci
0.112615076415364	0.0552413395361251	1	1	1	Rps19	other
0.112624478129217	0.198348721232368	0.439	0.348	1	Ythdf1	other
0.112712153787737	0.215170217922878	0.416	0.323	1	Srsf4	other
0.112766545348229	-0.8417256022444	0.036	0.067	1	Atrn	other
0.112771515760847	0.324134637821846	0.412	0.348	1	Gga2	other
0.112794059788563	0.107080084669344	0.887	0.848	1	Psmd12	other
0.112843623524046	0.229780916451824	0.362	0.281	1	Tmed1	other
0.112873022301064	0.402390116762013	0.086	0.051	1	Stxbp2	other
0.112916475539996	0.640661429477797	0.059	0.031	1	Plekhh2	other
0.112947569652679	0.196847545078376	0.367	0.287	1	Prkrip1	other
0.112985965693866	-0.797876346667242	0.045	0.079	1	Bcl9l	other
0.113042699349753	0.281672683908213	0.566	0.469	1	R3hcc1	other
0.113219614721536	0.534699269788358	0.149	0.104	1	Lrch2	other
0.113252849893398	0.187785088334322	0.846	0.815	1	Rtraf	other
0.11326379788112	0.241742465368889	0.33	0.25	1	Gemin6	other
0.113603990135053	0.186159023114657	0.661	0.601	1	Sh3bgrl3	other
0.113605512339157	0.66197485275136	0.077	0.045	1	Wdr24	other
0.113818820014786	0.134376146218714	0.557	0.458	1	Tra2a	other
0.113857958136642	-0.370630929896085	0.312	0.362	1	Nxf1	other
0.113924483485697	0.195747811227959	0.67	0.598	1	Cops4	other
0.114063820083506	0.700604969316701	0.09	0.056	1	Atxn7	other
0.114112617809727	0.273489536245926	0.529	0.435	1	Myef2	other
0.114178644911525	0.3005980190431	0.317	0.25	1	Nup93	other
0.114267966215265	0.204241213491978	0.131	0.084	1	Impa2	other
0.11434048960335	0.238121855638164	0.371	0.295	1	Gm45716	other
0.114387861730113	0.156558154450152	0.312	0.239	1	Tbcc	other
0.11439485808999	0.346329237127441	0.104	0.065	1	Gm48582	other
0.114425201768083	0.0967173479394324	0.765	0.669	1	Mrpl15	other
0.11453788150657	-2.01059887805237	0	0.011	1	BC055308	other
0.11453788150657	-1.81172662981332	0	0.011	1	Serpinc1	other
0.11453788150657	-2.15009583450141	0	0.011	1	Gm37519	other
0.11453788150657	-1.81440610535262	0	0.011	1	Ap1s3	other
0.11453788150657	-1.82544059797975	0	0.011	1	Gm26801	other
0.11453788150657	-1.80038885191597	0	0.011	1	Gm2061	other
0.11453788150657	-1.76696652681579	0	0.011	1	Gata3	other
0.11453788150657	-1.63054347928251	0	0.011	1	A930004D18Rik	other
0.11453788150657	-1.8308746806911	0	0.011	1	Gm13778	other
0.11453788150657	-2.21862846098964	0	0.011	1	3300002I08Rik	other
